Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
19000000.0,Secondary,Смоленская,7.0,Moscow,2.0,26.9,18.0,6.0,2.0,4,European-style renovation
14800000.0,Secondary,Некрасовка,19.0,Moscow,2.0,61.0,31.0,14.0,5.0,17,Designer
15300000.0,Secondary,Дубровка,14.0,Moscow,2.0,48.0,30.5,7.7,7.0,8,Cosmetic
24000000.0,Secondary,Красные ворота,9.0,Moscow,2.0,61.0,35.8,8.0,3.0,10,Cosmetic
16200000.0,Secondary,Профсоюзная,2.0,Moscow,2.0,44.0,31.3,6.0,4.0,8,European-style renovation
39000000.0,Secondary,Павелецкая,2.0,Moscow,2.0,66.0,32.0,8.0,6.0,15,Cosmetic
16700000.0,Secondary,Коньково,15.0,Moscow,2.0,48.4,30.0,6.0,2.0,9,European-style renovation
16450000.0,Secondary,Строгино,12.0,Moscow,2.0,52.2,30.3,8.7,8.0,12,Cosmetic
21900000.0,Secondary,Преображенская площадь,24.0,Moscow,2.0,61.5,25.5,15.7,16.0,17,Without renovation
13500000.0,Secondary,Перово,19.0,Moscow,2.0,55.2,31.1,7.3,3.0,12,Cosmetic
15777000.0,Secondary,Рабочий Посёлок,11.0,Moscow,2.0,54.0,32.0,9.0,14.0,14,European-style renovation
10300000.0,Secondary,Коптево,22.0,Moscow,2.0,40.9,27.3,6.4,9.0,9,Cosmetic
16900000.0,Secondary,Стрешнево,4.0,Moscow,2.0,56.3,30.6,12.7,23.0,28,Designer
16700000.0,Secondary,Стрешнево,4.0,Moscow,2.0,56.2,30.5,12.7,15.0,28,Designer
18500000.0,Secondary,Юго-Западная,13.0,Moscow,2.0,58.8,34.5,11.5,2.0,16,European-style renovation
18000000.0,Secondary,Селигерская,9.0,Moscow,2.0,64.0,34.0,13.0,11.0,17,Without renovation
27000000.0,Secondary,Киевская,5.0,Moscow,2.0,51.0,34.0,6.0,1.0,5,European-style renovation
12000000.0,Secondary,Некрасовка,9.0,Moscow,2.0,51.3,30.4,9.7,7.0,17,Cosmetic
31000000.0,Secondary,Бутырская ,3.0,Moscow,2.0,73.4,36.5,9.1,6.0,7,Designer
12700000.0,Secondary,Покровское,31.0,Moscow,2.0,44.5,28.0,7.0,13.0,18,Designer
17500000.0,Secondary,Марьина Роща,1.0,Moscow,2.0,56.0,35.0,9.0,1.0,5,European-style renovation
24800000.0,Secondary,Медведково,12.0,Moscow,2.0,104.0,48.6,20.7,5.0,25,Designer
18500000.0,Secondary,Коптево,6.0,Moscow,2.0,56.7,44.2,5.7,1.0,5,Designer
20500000.0,Secondary,Марксистская,14.0,Moscow,2.0,45.8,28.0,9.0,4.0,12,European-style renovation
25182794.0,Secondary,Фили,18.0,Moscow,2.0,77.3,48.7,9.2,8.0,28,Without renovation
19900000.0,Secondary,Зюзино,14.0,Moscow,2.0,56.0,30.0,9.0,16.0,22,Cosmetic
17700000.0,Secondary,Отрадное,8.0,Moscow,2.0,60.9,34.3,10.0,13.0,17,European-style renovation
23500000.0,Secondary,Народное Ополчение,13.0,Moscow,2.0,58.0,37.6,8.4,22.0,24,Designer
11000000.0,Secondary,Выхино,20.0,Moscow,2.0,44.6,28.4,3.0,6.0,9,European-style renovation
16950000.0,Secondary,Коммунарка,23.0,Moscow,2.0,77.6,38.4,20.1,3.0,12,European-style renovation
16300000.0,Secondary,Лефортово,10.0,Moscow,2.0,57.4,36.1,7.2,5.0,5,European-style renovation
21900000.0,Secondary,Академическая,7.0,Moscow,2.0,62.7,38.0,9.5,7.0,9,Cosmetic
11500000.0,Secondary,Депо,9.0,Moscow,2.0,43.9,34.0,6.0,2.0,9,Without renovation
7000000.0,Secondary,Сходненская,16.0,Moscow,2.0,36.0,25.0,3.0,9.0,8,Designer
12500000.0,Secondary,Ольховая,26.0,Moscow,2.0,53.0,30.0,18.0,18.0,23,Without renovation
13900000.0,Secondary,Коломенская,14.0,Moscow,2.0,44.4,27.9,6.0,6.0,9,European-style renovation
32500000.0,Secondary,Технопарк,14.0,Moscow,2.0,60.1,34.7,14.5,4.0,15,Without renovation
75000000.0,Secondary,Международная,6.0,Moscow,2.0,91.5,48.4,15.0,19.0,77,Designer
20990000.0,Secondary,Комсомольская,4.0,Moscow,2.0,55.1,33.9,9.0,5.0,9,European-style renovation
13500000.0,Secondary,Орехово,3.0,Moscow,2.0,51.0,31.0,9.0,6.0,17,Cosmetic
27000000.0,Secondary,Аминьевская,15.0,Moscow,2.0,72.0,41.0,11.0,36.0,41,Without renovation
16500000.0,Secondary,Университет,18.0,Moscow,2.0,52.0,28.4,9.0,1.0,14,Cosmetic
9700000.0,Secondary,Новогиреево,32.0,Moscow,2.0,45.0,24.9,6.5,7.0,9,Cosmetic
31500000.0,Secondary,Фили,18.0,Moscow,2.0,67.8,36.4,12.2,26.0,28,Designer
18800000.0,Secondary,Нахимовский проспект,13.0,Moscow,2.0,51.0,33.0,9.8,4.0,17,Cosmetic
16950000.0,Secondary,Перово,22.0,Moscow,2.0,53.7,32.0,11.0,17.0,17,Cosmetic
15000000.0,Secondary,Москва-Товарная,14.0,Moscow,2.0,50.3,28.1,11.2,9.0,16,Cosmetic
13400000.0,Secondary,Спартак,7.0,Moscow,2.0,55.7,40.0,11.2,7.0,22,Without renovation
14300000.0,Secondary,Коммунарка,14.0,Moscow,2.0,54.7,28.1,10.8,3.0,15,European-style renovation
21000000.0,Secondary,Фрунзенская,9.0,Moscow,2.0,44.8,28.6,6.0,4.0,5,European-style renovation
11900000.0,Secondary,Домодедовская,21.0,Moscow,2.0,46.0,30.0,6.0,5.0,9,Cosmetic
23000000.0,Secondary,Бунинская Аллея,12.0,Moscow,2.0,64.7,36.4,10.0,7.0,13,European-style renovation
14300000.0,Secondary,Нагорная,21.0,Moscow,2.0,59.2,37.0,9.9,7.0,8,Cosmetic
18000000.0,Secondary,Бескудниково,30.0,Moscow,2.0,60.0,30.0,12.0,3.0,14,European-style renovation
12200000.0,Secondary,Сетунь,24.0,Moscow,2.0,39.5,22.1,9.9,8.0,12,European-style renovation
15950000.0,Secondary,Локомотив,16.0,Moscow,2.0,47.3,26.0,18.6,23.0,33,European-style renovation
15100000.0,Secondary,Ботанический сад,11.0,Moscow,2.0,46.0,31.0,8.0,7.0,9,Without renovation
37600200.0,Secondary,Павелецкая,7.0,Moscow,2.0,89.1,47.2,14.0,9.0,14,Without renovation
24900000.0,Secondary,Нижегородская,9.0,Moscow,2.0,64.2,34.6,12.0,11.0,25,European-style renovation
17400000.0,Secondary,Отрадное,14.0,Moscow,2.0,59.6,33.6,10.0,9.0,17,Cosmetic
57000000.0,Secondary,Китай-город,5.0,Moscow,2.0,51.1,28.0,10.9,3.0,3,European-style renovation
21500000.0,Secondary,Серпуховская,12.0,Moscow,2.0,52.0,31.0,8.0,10.0,10,Cosmetic
16890000.0,Secondary,Кунцевская,8.0,Moscow,2.0,65.6,35.3,12.1,10.0,29,Without renovation
20200000.0,Secondary,Шаболовская,7.0,Moscow,2.0,49.5,30.0,8.0,3.0,5,Cosmetic
16000000.0,Secondary,Кузьминки,14.0,Moscow,2.0,53.4,32.5,10.0,13.0,18,Cosmetic
15100000.0,Secondary,Тушинская,23.0,Moscow,2.0,68.0,34.3,10.5,5.0,5,Cosmetic
16100000.0,Secondary,Давыдково,4.0,Moscow,2.0,44.9,29.1,8.7,5.0,6,Cosmetic
26900000.0,Secondary,Кутузовская,5.0,Moscow,2.0,71.0,39.0,10.0,4.0,9,European-style renovation
13800000.0,Secondary,Прокшино,13.0,Moscow,2.0,53.5,32.0,10.0,9.0,18,Without renovation
16490000.0,Secondary,Минская,36.0,Moscow,2.0,53.0,27.0,8.0,18.0,23,European-style renovation
37000000.0,Secondary,Новаторская,5.0,Moscow,2.0,79.0,56.0,22.8,27.0,33,Without renovation
19800000.0,Secondary,Молодежная,12.0,Moscow,2.0,61.0,32.0,12.0,11.0,25,European-style renovation
50000000.0,Secondary,Арбатская,9.0,Moscow,2.0,58.0,45.0,8.0,13.0,26,Designer
11600000.0,Secondary,Прокшино,25.0,Moscow,2.0,46.7,30.0,16.7,1.0,9,European-style renovation
15499000.0,Secondary,Беломорская,19.0,Moscow,2.0,55.0,30.0,11.2,2.0,16,Cosmetic
11300000.0,Secondary,Шипиловская,6.0,Moscow,2.0,44.4,28.0,6.0,9.0,9,Cosmetic
42818000.0,Secondary,Чеховская,3.0,Moscow,2.0,54.2,29.5,18.1,5.0,6,Designer
14300000.0,Secondary,Тульская,21.0,Moscow,2.0,45.0,32.0,6.0,9.0,9,European-style renovation
19990000.0,Secondary,Дубровка,3.0,Moscow,2.0,62.3,38.0,11.0,4.0,8,Cosmetic
11000000.0,Secondary,Новогиреево,13.0,Moscow,2.0,50.0,31.5,9.1,13.0,14,Cosmetic
12900000.0,Secondary,Коммунарка,26.0,Moscow,2.0,46.4,30.6,7.4,5.0,16,Cosmetic
11500000.0,Secondary,Братиславская,17.0,Moscow,2.0,42.1,15.2,16.0,16.0,25,Cosmetic
12217180.0,Secondary,Некрасовка,19.0,Moscow,2.0,63.8,34.4,11.9,18.0,25,Cosmetic
34700000.0,Secondary,Зюзино,12.0,Moscow,2.0,97.3,53.1,12.6,20.0,23,Without renovation
18300000.0,Secondary,Марьина Роща,5.0,Moscow,2.0,47.3,27.5,7.3,12.0,16,Without renovation
11500000.0,Secondary,Локомотив,18.0,Moscow,2.0,40.6,25.0,10.0,3.0,39,Without renovation
26000000.0,Secondary,Волоколамская,11.0,Moscow,2.0,80.0,15.0,44.0,6.0,25,Designer
25000000.0,Secondary,Марьина Роща,6.0,Moscow,2.0,58.8,29.0,13.0,7.0,17,European-style renovation
21600000.0,Secondary,Тульская,15.0,Moscow,2.0,63.0,32.5,11.0,6.0,10,Cosmetic
40000000.0,Secondary,Смоленская,7.0,Moscow,2.0,57.0,31.2,11.0,10.0,10,European-style renovation
15200000.0,Secondary,Москворечье,16.0,Moscow,2.0,58.0,34.0,10.5,14.0,17,Cosmetic
13990000.0,Secondary,Бунинская Аллея,4.0,Moscow,2.0,54.1,32.1,10.0,14.0,17,Cosmetic
24385688.0,Secondary,Панфиловская,5.0,Moscow,2.0,68.8,41.5,3.2,5.0,11,European-style renovation
25205251.0,Secondary,Панфиловская,5.0,Moscow,2.0,70.3,40.8,5.0,7.0,11,European-style renovation
24704482.0,Secondary,Панфиловская,5.0,Moscow,2.0,68.4,38.4,5.0,8.0,11,European-style renovation
23732826.0,Secondary,Панфиловская,5.0,Moscow,2.0,65.8,36.5,5.2,7.0,11,European-style renovation
23083671.0,Secondary,Панфиловская,5.0,Moscow,2.0,71.1,41.8,5.3,5.0,11,European-style renovation
24764624.0,Secondary,Панфиловская,5.0,Moscow,2.0,71.9,41.8,5.3,2.0,11,European-style renovation
23865788.0,Secondary,Панфиловская,5.0,Moscow,2.0,66.0,37.1,5.2,8.0,11,European-style renovation
25197533.0,Secondary,Панфиловская,5.0,Moscow,2.0,70.8,41.3,5.5,6.0,11,European-style renovation
25465676.0,Secondary,Панфиловская,5.0,Moscow,2.0,72.2,41.3,5.5,4.0,11,European-style renovation
24562806.0,Secondary,Панфиловская,5.0,Moscow,2.0,71.2,41.3,5.5,2.0,11,European-style renovation
22261810.0,Secondary,Панфиловская,5.0,Moscow,2.0,60.8,34.5,5.3,9.0,11,European-style renovation
23915074.0,Secondary,Панфиловская,5.0,Moscow,2.0,66.6,34.5,5.3,7.0,11,European-style renovation
21943912.0,Secondary,Панфиловская,5.0,Moscow,2.0,60.0,32.4,5.1,8.0,11,European-style renovation
24432306.0,Secondary,Панфиловская,5.0,Moscow,2.0,67.1,31.6,4.7,8.0,11,European-style renovation
52848598.0,Secondary,Панфиловская,5.0,Moscow,2.0,180.7,31.6,4.7,4.0,11,Without renovation
24315325.0,Secondary,Панфиловская,5.0,Moscow,2.0,71.3,42.8,5.5,2.0,11,European-style renovation
19499000.0,Secondary,Лефортово,7.0,Moscow,2.0,52.3,30.5,9.0,9.0,14,Cosmetic
22800000.0,Secondary,Тропарево,13.0,Moscow,2.0,66.0,37.9,12.3,11.0,18,European-style renovation
27900000.0,Secondary,Шелепиха,13.0,Moscow,2.0,59.0,32.0,11.5,23.0,53,European-style renovation
18100000.0,Secondary,Ясенево,10.0,Moscow,2.0,54.0,32.3,9.2,3.0,16,Designer
33500000.0,Secondary,Щукинская,10.0,Moscow,2.0,52.9,28.9,11.0,24.0,33,European-style renovation
20100000.0,Secondary,Молодежная,13.0,Moscow,2.0,52.8,31.0,10.0,8.0,11,Cosmetic
16700000.0,Secondary,Кузьминки,20.0,Moscow,2.0,55.0,32.4,12.0,16.0,17,Cosmetic
18700000.0,Secondary,Перерва,15.0,Moscow,2.0,71.8,34.0,16.2,16.0,25,Designer
19300000.0,Secondary,Калитники,17.0,Moscow,2.0,73.2,45.6,11.9,16.0,24,European-style renovation
11450000.0,Secondary,Бульвар Рокоссовского,33.0,Moscow,2.0,41.0,27.0,5.5,5.0,5,Cosmetic
13500000.0,Secondary,Народное Ополчение,11.0,Moscow,2.0,44.0,28.0,6.0,8.0,9,Cosmetic
26000000.0,Secondary,Селигерская,16.0,Moscow,2.0,58.8,28.2,15.5,22.0,44,Without renovation
45000000.0,Secondary,Панфиловская,15.0,Moscow,2.0,112.2,89.9,8.8,3.0,30,European-style renovation
14500000.0,Secondary,Курьяново,8.0,Moscow,2.0,53.4,38.0,12.0,9.0,32,Cosmetic
28990000.0,Secondary,Севастопольская,2.0,Moscow,2.0,97.2,66.0,14.0,2.0,24,European-style renovation
25995815.0,Secondary,Панфиловская,5.0,Moscow,2.0,73.2,43.1,5.3,6.0,11,European-style renovation
23772016.0,Secondary,Панфиловская,5.0,Moscow,2.0,73.3,43.1,5.3,5.0,11,European-style renovation
25966156.0,Secondary,Панфиловская,5.0,Moscow,2.0,74.2,43.1,5.3,4.0,11,European-style renovation
23373011.0,Secondary,Панфиловская,5.0,Moscow,2.0,73.7,43.1,5.3,2.0,11,European-style renovation
26144944.0,Secondary,Панфиловская,5.0,Moscow,2.0,74.8,43.1,5.3,3.0,11,European-style renovation
25401641.0,Secondary,Панфиловская,5.0,Moscow,2.0,71.3,42.5,5.3,6.0,11,European-style renovation
25907218.0,Secondary,Панфиловская,5.0,Moscow,2.0,73.9,41.8,5.3,3.0,11,European-style renovation
25315448.0,Secondary,Панфиловская,5.0,Moscow,2.0,72.9,42.7,5.5,2.0,11,European-style renovation
23479840.0,Secondary,Панфиловская,5.0,Moscow,2.0,66.3,34.5,5.3,5.0,11,European-style renovation
23366966.0,Secondary,Панфиловская,5.0,Moscow,2.0,64.1,32.4,5.1,7.0,11,European-style renovation
22453720.0,Secondary,Панфиловская,5.0,Moscow,2.0,61.6,32.4,5.1,6.0,11,European-style renovation
21319625.0,Secondary,Панфиловская,5.0,Moscow,2.0,59.6,32.4,5.1,4.0,11,European-style renovation
24667630.0,Secondary,Панфиловская,5.0,Moscow,2.0,67.8,31.6,4.7,7.0,11,European-style renovation
24572358.0,Secondary,Панфиловская,5.0,Moscow,2.0,67.5,31.6,4.7,5.0,11,European-style renovation
21996122.0,Secondary,Панфиловская,5.0,Moscow,2.0,62.9,34.5,5.6,3.0,11,European-style renovation
21000000.0,Secondary,Отрадное,12.0,Moscow,2.0,57.9,33.8,10.2,15.0,22,European-style renovation
13500000.0,Secondary,Алтуфьево,20.0,Moscow,2.0,52.2,30.3,8.7,9.0,12,Cosmetic
22000000.0,Secondary,Тульская,13.0,Moscow,2.0,55.0,30.0,9.0,11.0,9,Cosmetic
12200000.0,Secondary,Печатники,17.0,Moscow,2.0,47.0,32.0,9.0,10.0,12,Cosmetic
19500000.0,Secondary,Новаторская,15.0,Moscow,2.0,54.5,33.0,10.0,8.0,22,Cosmetic
13500000.0,Secondary,Нагорная,6.0,Moscow,2.0,51.2,28.0,8.5,2.0,14,Cosmetic
14300000.0,Secondary,Новокосино,18.0,Moscow,2.0,54.0,29.4,8.5,8.0,17,Cosmetic
14800000.0,Secondary,Сходненская,29.0,Moscow,2.0,44.3,28.0,6.0,6.0,9,Designer
18000000.0,Secondary,Автозаводская,7.0,Moscow,2.0,53.0,32.0,8.0,2.0,10,Cosmetic
20000000.0,Secondary,Москва-Товарная,13.0,Moscow,2.0,60.3,33.9,12.2,8.0,26,European-style renovation
14800000.0,Secondary,Тушинская,18.0,Moscow,2.0,57.5,33.0,7.0,1.0,5,Cosmetic
14700000.0,Secondary,Коммунарка,12.0,Moscow,2.0,53.9,33.0,14.0,3.0,15,Designer
15200000.0,Secondary,Лихоборы,8.0,Moscow,2.0,54.0,29.0,9.0,3.0,9,Cosmetic
15400000.0,Secondary,Динамо,13.0,Moscow,2.0,43.4,30.0,5.5,4.0,5,Without renovation
36200000.0,Secondary,Сходненская,5.0,Moscow,2.0,95.0,44.0,20.0,4.0,12,European-style renovation
18000000.0,Secondary,Медведково,16.0,Moscow,2.0,60.5,35.0,11.5,16.0,18,Without renovation
30865646.0,Secondary,Панфиловская,7.0,Moscow,2.0,94.1,44.7,9.0,4.0,7,European-style renovation
30002469.0,Secondary,Панфиловская,7.0,Moscow,2.0,89.8,44.7,8.1,6.0,7,European-style renovation
28719756.0,Secondary,Панфиловская,6.0,Moscow,2.0,48.2,15.8,13.5,10.0,18,European-style renovation
26705708.0,Secondary,Панфиловская,6.0,Moscow,2.0,46.8,15.8,13.5,6.0,18,European-style renovation
26455100.0,Secondary,Панфиловская,6.0,Moscow,2.0,47.6,15.8,13.5,7.0,18,European-style renovation
43560000.0,Secondary,Панфиловская,6.0,Moscow,2.0,108.9,57.2,13.0,3.0,18,Without renovation
34075378.0,Secondary,Панфиловская,6.0,Moscow,2.0,48.9,15.8,13.5,3.0,18,European-style renovation
10900000.0,Secondary,Южная,8.0,Moscow,2.0,42.1,25.3,6.0,1.0,9,Cosmetic
29700000.0,Secondary,Тропарево,8.0,Moscow,2.0,73.3,39.2,12.7,3.0,29,European-style renovation
16300000.0,Secondary,Площадь Ильича,9.0,Moscow,2.0,47.0,25.9,8.0,1.0,12,Without renovation
15100000.0,Secondary,Рабочий Посёлок,11.0,Moscow,2.0,38.1,24.0,6.0,11.0,12,Designer
13600000.0,Secondary,Войковская,7.0,Moscow,2.0,43.1,30.0,6.0,5.0,5,Without renovation
12500000.0,Secondary,Филатов Луг,10.0,Moscow,2.0,38.9,11.1,18.1,15.0,22,European-style renovation
17000000.0,Secondary,Домодедовская,18.0,Moscow,2.0,55.0,21.0,20.0,4.0,25,European-style renovation
13200000.0,Secondary,Юго-Восточная,6.0,Moscow,2.0,45.0,25.0,10.0,3.0,14,Cosmetic
17400000.0,Secondary,Новогиреево,12.0,Moscow,2.0,50.0,32.0,10.0,5.0,17,Designer
12800000.0,Secondary,Новогиреево,4.0,Moscow,2.0,42.7,28.4,6.0,9.0,9,European-style renovation
38000000.0,Secondary,Павелецкая,19.0,Moscow,2.0,56.1,35.0,12.0,27.0,47,Without renovation
16200000.0,Secondary,Ясенево,11.0,Moscow,2.0,57.4,31.0,10.0,12.0,22,Cosmetic
10900000.0,Secondary,Щербинка,26.0,Moscow,2.0,56.6,35.0,9.7,16.0,21,European-style renovation
20499999.0,Secondary,Люблино,7.0,Moscow,2.0,42.0,28.0,12.4,12.0,23,European-style renovation
21990000.0,Secondary,Беговая,13.0,Moscow,2.0,53.9,32.0,10.0,9.0,17,European-style renovation
29000000.0,Secondary,Бауманская,6.0,Moscow,2.0,58.0,31.5,10.0,2.0,10,Cosmetic
26200000.0,Secondary,Дмитровская,11.0,Moscow,2.0,60.2,30.0,16.0,2.0,20,Designer
13000000.0,Secondary,Отрадное,18.0,Moscow,2.0,39.4,26.0,4.0,12.0,25,European-style renovation
9500000.0,Secondary,Яхромская,25.0,Moscow,2.0,44.4,27.9,6.0,1.0,9,Without renovation
15950000.0,Secondary,Рижская,11.0,Moscow,2.0,56.5,36.1,6.0,1.0,6,Without renovation
45725947.0,Secondary,Панфиловская,9.0,Moscow,2.0,103.6,54.5,15.2,10.0,11,Without renovation
44157872.0,Secondary,Панфиловская,9.0,Moscow,2.0,105.1,55.3,15.3,9.0,11,Without renovation
14100000.0,Secondary,Улица Академика Янгеля,6.0,Moscow,2.0,54.0,32.0,9.0,10.0,12,Cosmetic
11200000.0,Secondary,Народное Ополчение,21.0,Moscow,2.0,37.0,22.6,7.8,3.0,9,Cosmetic
17000000.0,Secondary,ВДНХ,18.0,Moscow,2.0,53.7,33.3,8.1,3.0,8,Cosmetic
20900000.0,Secondary,Автозаводская,5.0,Moscow,2.0,47.6,30.4,7.0,3.0,8,European-style renovation
12300000.0,Secondary,Новогиреево,3.0,Moscow,2.0,46.0,28.9,6.0,5.0,12,Cosmetic
13800000.0,Secondary,Ясенево,26.0,Moscow,2.0,54.0,32.0,8.5,13.0,16,European-style renovation
16950000.0,Secondary,Академическая,13.0,Moscow,2.0,51.3,30.3,8.3,12.0,17,Cosmetic
14600000.0,Secondary,Текстильщики,22.0,Moscow,2.0,52.2,11.0,18.5,19.0,21,Cosmetic
11500000.0,Secondary,Шипиловская,6.0,Moscow,2.0,44.9,28.0,6.0,4.0,9,European-style renovation
11200000.0,Secondary,Зюзино,4.0,Moscow,2.0,38.0,22.7,8.0,1.0,9,European-style renovation
15280000.0,Secondary,Коптево,16.0,Moscow,2.0,51.0,32.0,10.0,2.0,16,Cosmetic
15500000.0,Secondary,Люблино,11.0,Moscow,2.0,53.5,32.0,9.5,17.0,17,European-style renovation
14860000.0,Secondary,Ольховая,18.0,Moscow,2.0,50.0,23.0,13.0,4.0,8,Without renovation
22500000.0,Secondary,Волоколамская,13.0,Moscow,2.0,76.0,41.0,15.0,9.0,25,European-style renovation
30000000.0,Secondary,Дмитровская,3.0,Moscow,2.0,66.0,27.0,28.0,28.0,58,Without renovation
24000000.0,Secondary,ЦСКА,10.0,Moscow,2.0,68.0,40.0,11.4,7.0,19,Cosmetic
18500000.0,Secondary,Водный стадион,20.0,Moscow,2.0,60.3,31.9,15.9,16.0,25,European-style renovation
18500000.0,Secondary,Рассказовка,24.0,Moscow,2.0,70.1,33.5,17.3,3.0,9,European-style renovation
12800000.0,Secondary,Текстильщики,10.0,Moscow,2.0,53.8,32.0,9.0,8.0,9,European-style renovation
17000000.0,Secondary,Соколиная Гора,15.0,Moscow,2.0,66.5,42.0,9.0,6.0,8,Cosmetic
14500000.0,Secondary,Люблино,16.0,Moscow,2.0,53.5,30.9,9.4,11.0,16,Cosmetic
13500000.0,Secondary,Тестовская,12.0,Moscow,2.0,34.0,21.1,6.1,5.0,9,Cosmetic
24999999.0,Secondary,Шелепиха,7.0,Moscow,2.0,44.0,24.4,15.0,2.0,11,Designer
28131414.0,Secondary,Панфиловская,6.0,Moscow,2.0,48.3,15.8,13.5,9.0,18,European-style renovation
27381373.0,Secondary,Панфиловская,6.0,Moscow,2.0,43.4,25.9,8.8,14.0,18,European-style renovation
27493212.0,Secondary,Панфиловская,6.0,Moscow,2.0,48.6,19.7,15.2,7.0,18,European-style renovation
27580618.0,Secondary,Панфиловская,6.0,Moscow,2.0,48.3,19.7,15.2,5.0,18,European-style renovation
25459246.0,Secondary,Панфиловская,5.0,Moscow,2.0,72.1,41.3,5.5,5.0,11,European-style renovation
25663515.0,Secondary,Панфиловская,5.0,Moscow,2.0,71.9,42.7,5.5,6.0,11,European-style renovation
